### P8S: Abyssos: The Eighth Circle (Savage)
#

hideall "--Reset--"
hideall "--sync--"

0.0 "--Reset--" sync / 21:........:4000000F:/ window 100000 jump 0
1454.3 "Quadrupedal Impact/Quadrupedal Crush" Ability { id: "7107", source: "Hephaistos" }
1457.2 "--sync--" Ability { id: "7939", source: "Hephaistos" }
1457.9 "Trailblaze 2" Ability { id: "793E", source: "Hephaistos" }
1459.9 "--sync--" Ability { id: "793A", source: "Hephaistos" }
1460.8 "Quadrupedal Impact/Quadrupedal Crush" Ability { id: "7106", source: "Hephaistos" }
1464.2 "Torch Flame" Ability { id: "7927", source: "Hephaistos" }
1465.1 "--targetable--"
1470.3 "--sync--" Ability { id: "7108", source: "Hephaistos" }
1477.7 "Flameviper 1" Ability { id: "7945", source: "Hephaistos" }
1480.9 "Flameviper 2" Ability { id: "7946", source: "Hephaistos" }

# Snake 2 (Beast first)
1488.0 "--sync--" Ability { id: "7108", source: "Hephaistos" }
1493.2 "Reforged Reflection" Ability { id: "794C", source: "Hephaistos" }
1500.5 "Snaking Kick" Ability { id: "7929", source: "Hephaistos" }
1506.6 "Gorgomanteia" Ability { id: "791A", source: "Hephaistos" }
1512.7 "Into the Shadows" Ability { id: "792A", source: "Hephaistos" }
1526.7 "--sync--" Ability { id: "792B", source: "Gorgon" }
1527.9 "Petrifaction" Ability { id: "6724", source: "Gorgon" }
1528.9 "Gorgospit (outside)" Ability { id: "7932", source: "Illusory Hephaistos" }
1530.4 "Blood of the Gorgon 1" Ability { id: "792F", source: "Hephaistos" }
1530.4 "Eye of the Gorgon 1" Ability { id: "792D", source: "Hephaistos" }
1535.0 "Illusory Creation" Ability { id: "7931", source: "Hephaistos" }
1536.4 "Blood of the Gorgon 2" Ability { id: "792F", source: "Hephaistos" }
1536.4 "Eye of the Gorgon 2" Ability { id: "792D", source: "Hephaistos" }
1543.9 "Gorgospit (line)" Ability { id: "7932", source: "Illusory Hephaistos" }
1545.5 "Crown of the Gorgon" Ability { id: "792E", source: "Hephaistos" }
1546.4 "Breath of the Gorgon" Ability { id: "7930", source: "Hephaistos" }

# Human 4 (Beast first)
1559.4 "Genesis of Flame" Ability { id: "7944", source: "Hephaistos" }
1567.4 "--untargetable--"
1572.4 "Genesis of Flame (enrage)" Ability { id: "794A", source: "Hephaistos" }


### P8S Part 2
#
# -p 72C2:5005 79DF:5016
# -ii 79DE 79AE 79AF 79B0 79B2 79B4 7A86 7AA0 79B5
# -it "Hephaistos"

5000.0 "--sync--"
5005.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5008.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5011.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5011.0 "--sync--" StartsUsing { id: "79DF", source: "Hephaistos" } window 6000,10
5016.0 "Aioniopyr" Ability { id: "79DF", source: "Hephaistos" }
5019.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5022.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5027.2 "Tyrant's Unholy Darkness" Ability { id: "79DD", source: "Hephaistos" }
5032.2 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5035.3 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }

5040.4 "Natural Alignment 1" Ability { id: "79BB", source: "Hephaistos" } window 20,20
5049.5 "Twist Nature" Ability { id: "79BC", source: "Hephaistos" }
5055.6 "Tyrant's Flare" Ability { id: "7A89", source: "Hephaistos" }
5058.6 "Forcible Fire III/Forcible Fire II" Ability { id: "(79BF|79C0)", source: "Hephaistos" }
5058.6 "Tyrant's Flare" Ability { id: "7A8A", source: "Hephaistos" }
5064.6 "Forcible Fire II/Forcible Fire III" Ability { id: "(79C0|79BF)", source: "Hephaistos" }

5064.6 "Ashing Blaze" Ability { id: "(79D7|79D8)", source: "Hephaistos" }
5076.4 "Forcible Trifire/Forcible Difreeze" Ability { id: "(79BD|79BE)", source: "Hephaistos" }
5082.4 "Forcible Difreeze/Forcible Trifire" Ability { id: "(79BE|79BD)", source: "Hephaistos" }

5088.7 "Aioniopyr" Ability { id: "79DF", source: "Hephaistos" } window 20,20
5091.7 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5094.8 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5101.9 "Tyrant's Unholy Darkness" Ability { id: "79DD", source: "Hephaistos" }
5114.1 "--sync--" Ability { id: "79AC", source: "Hephaistos" }
5106.9 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5118.6 "High Concept 1" Ability { id: "710A", source: "Hephaistos" } window 20,20
5118.6 "--untargetable--"
5126.3 "Arcane Control" Ability { id: "79B6", source: "Hephaistos" }
5126.7 "Conceptual Shift" Ability { id: "79AD", source: "Hephaistos" }
5126.7 "Splicer" Ability { id: "79B3", source: "Hephaistos" }
5138.5 "Ashing Blaze" Ability { id: "(79D7|79D8)", source: "Hephaistos" }
5138.5 "Arcane Channel" Ability { id: "79B7", source: "Hephaistos" }
5144.6 "Arcane Control" Ability { id: "79B6", source: "Hephaistos" }
5144.7 "Conceptual Shift" Ability { id: "79AD", source: "Hephaistos" }
5156.7 "Ashing Blaze" Ability { id: "(79D7|79D8)", source: "Hephaistos" }
5156.7 "Arcane Channel" Ability { id: "79B7", source: "Hephaistos" }
5159.8 "--targetable--"
5162.8 "Deconceptualize" Ability { id: "7A8E", source: "Hephaistos" }

5170.9 "Aioniopyr" Ability { id: "79DF", source: "Hephaistos" } window 20,20
5174.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5177.1 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5180.1 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5185.3 "Limitless Desolation" Ability { id: "75ED", source: "Hephaistos" }
5186.5 "Tyrant's Fire III 1" Ability { id: "75F0", source: "Hephaistos" }
5189.5 "Tyrant's Fire III 2" Ability { id: "75F0", source: "Hephaistos" }
5192.5 "Tyrant's Fire III 3" Ability { id: "75F0", source: "Hephaistos" }
5195.5 "Tyrant's Fire III 4" Ability { id: "75F0", source: "Hephaistos" }
5197.5 "Tyrant's Flare II" Ability { id: "7A88", source: "Hephaistos" }
5197.5 "Burst 1" #Ability { id: "79D5", source: "Hephaistos" }
5200.4 "Tyrant's Flare II" #Ability { id: "7A88", source: "Hephaistos" }
5200.4 "Burst 2" #Ability { id: "79D5", source: "Hephaistos" }
5203.4 "Tyrant's Flare II" #Ability { id: "7A88", source: "Hephaistos" }
5203.4 "Burst 3" #Ability { id: "79D5", source: "Hephaistos" }
5206.3 "Tyrant's Flare II" #Ability { id: "7A88", source: "Hephaistos" }
5206.3 "Burst 4" #Ability { id: "79D5", source: "Hephaistos" }

5213.2 "Aioniopyr" Ability { id: "79DF", source: "Hephaistos" } window 20,20
5216.3 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5219.3 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5226.3 "Tyrant's Unholy Darkness" Ability { id: "79DD", source: "Hephaistos" }
5231.4 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5234.4 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5241.5 "Natural Alignment 2" Ability { id: "79BB", source: "Hephaistos" }
5247.6 "Inverse Magicks" Ability { id: "79C2", source: "Hephaistos" }
5253.7 "Twist Nature" Ability { id: "79BC", source: "Hephaistos" }
5262.9 "Forcible Fire III/Forcible Fire II" Ability { id: "(79BF|79C0)", source: "Hephaistos" }
5268.9 "Forcible Fire II/Forcible Fire III" Ability { id: "(79C0|79BF)", source: "Hephaistos" }
5281.8 "Forcible Trifire/Forcible Difreeze" Ability { id: "(79BD|79BE)", source: "Hephaistos" }
5287.9 "Forcible Difreeze/Forcible Trifire" Ability { id: "(79BE|79BD)", source: "Hephaistos" }
5293.8 "Ashing Blaze" Ability { id: "(79D7|79D8)", source: "Hephaistos" }

5301.9 "Aioniopyr" Ability { id: "79DF", source: "Hephaistos" } window 20,20
5305.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5308.0 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }
5315.0 "Tyrant's Unholy Darkness" Ability { id: "79DD", source: "Hephaistos" }
5320.2 "--auto--" #Ability { id: "72C2", source: "Hephaistos" }

5327.2 "--sync--" Ability { id: "79AC", source: "Hephaistos" }
5331.7 "High Concept 2" Ability { id: "710A", source: "Hephaistos" } window 20,20
5331.7 "--untargetable--"
5339.4 "Arcane Control" Ability { id: "79B6", source: "Hephaistos" }
5339.8 "Conceptual Shift" Ability { id: "79AD", source: "Hephaistos" }
5339.8 "Splicer" Ability { id: "79B3", source: "Hephaistos" }
5351.6 "Ashing Blaze" Ability { id: "(79D7|79D8)", source: "Hephaistos" }
5351.6 "Arcane Channel" Ability { id: "79B7", source: "Hephaistos" }
5357.7 "Arcane Control" Ability { id: "79B6", source: "Hephaistos" }
5357.8 "Conceptual Shift" Ability { id: "79AD", source: "Hephaistos" }
5370.0 "End of Days" Ability { id: "79B9", source: "Illusory Hephaistos" }
5370.0 "Arcane Channel" Ability { id: "79B7", source: "Hephaistos" }
5373.9 "--targetable--"
5390.0 "Ego Death" Ability { id: "79BA", source: "Hephaistos" }
5403.4 "--sync--" Ability { id: "79F0", source: "Hephaistos" }

5424.5 "Aionagonia 1" Ability { id: "7A22", source: "Hephaistos" } window 20,20
5434.6 "Dominion" Ability { id: "79D9", source: "Hephaistos" }
5435.7 "Orogenic Deformation" Ability { id: "79DB", source: "Hephaistos" }
5442.7 "Orogenic Shift 1" Ability { id: "79DC", source: "Hephaistos" }
5448.7 "Orogenic Shift 2" Ability { id: "79DC", source: "Hephaistos" }

5453.8 "Aionagonia 2" Ability { id: "7A22", source: "Hephaistos" }
5463.9 "Dominion" Ability { id: "79D9", source: "Hephaistos" }
5465.0 "Orogenic Deformation" Ability { id: "79DB", source: "Hephaistos" }
5472.0 "Orogenic Shift 1" Ability { id: "79DC", source: "Hephaistos" }
5478.0 "Orogenic Shift 2" Ability { id: "79DC", source: "Hephaistos" }

5483.0 "Aionagonia 3" Ability { id: "7A22", source: "Hephaistos" } window 20,20

5490.3 "--sync--" StartsUsing { id: "79E4", source: "Hephaistos" } window 50,50
5506.3 "Ego Death (enrage)" Ability { id: "79E4", source: "Hephaistos" }
